review,rating,date,bank,source
"The best of best is now arrived **Empowering Your Financial Freedom** ""Experience seamless banking at your fingertips with Dashen Bank. Empowering your financial freedom, anytime, anywhere!"" **Innovation Meets Convenience** ""Dashen Bank Mobile Banking: Where innovation meets convenience. **Secure and Reliable** ""Bank with confidence",5,2025-05-22,Dashen,google_play
wow,5,2025-05-20,Dashen,google_play
Nothing is changed in the updated version. You have been collecting comments but where is the feed back you improved in this version. superapp is mot functioning today.,4,2025-05-20,Dashen,google_play
good,5,2025-05-20,Dashen,google_play
its best,5,2025-05-19,Dashen,google_play
The best app ever in finance sector,5,2025-05-18,Dashen,google_play
Its good app than other compitators but it confuse when we transfer it needs OTP and PIN most user inter their pin instead of OTP we know the litrecy level of our society so if it is device based i dont know the needs of OTP so please try to fix,3,2025-05-18,Dashen,google_play
dashen bank or dashen super app?,1,2025-05-17,Dashen,google_play
wowwwe app,5,2025-05-17,Dashen,google_play
"Transferring to other bank accounts is a hastle and inconvenient .Get used to seeing "" please try again """,2,2025-05-17,Dashen,google_play
good,5,2025-05-16,Dashen,google_play
always lagging,1,2025-05-16,Dashen,google_play
Amazing Application...,5,2025-05-16,Dashen,google_play
Fantastic,5,2025-05-16,Dashen,google_play
"Dashen bank app is very good, but sometimes it is not working well",5,2025-05-15,Dashen,google_play
its my choice,5,2025-05-15,Dashen,google_play
wow apo,5,2025-05-15,Dashen,google_play
awesome app keep going,5,2025-05-14,Dashen,google_play
wow,5,2025-05-14,Dashen,google_play
👍,5,2025-05-14,Dashen,google_play
"It grows ethiopian digital banking step ahead.All fetures in one,simple fast and convince.",5,2025-05-14,Dashen,google_play
Game changer,5,2025-05-13,Dashen,google_play
Totally amazing,5,2025-05-13,Dashen,google_play
super 😎,5,2025-05-13,Dashen,google_play
what a helpful app!!!!,5,2025-05-13,Dashen,google_play
Good,4,2025-05-13,Dashen,google_play
nice,5,2025-05-13,Dashen,google_play
wow,5,2025-05-13,Dashen,google_play
"To be honest, best banking and lifestyle app in Ethiopia.",5,2025-05-12,Dashen,google_play
fast,5,2025-05-12,Dashen,google_play
"A must have, seamless, all in one digital platform ""DB Superapp""! Keep living your motto ""Always one step ahead""",5,2025-05-12,Dashen,google_play
good,5,2025-05-09,Dashen,google_play
Amazing app super easy to use and best design. loved it.,5,2025-05-09,Dashen,google_play
its the best ever,5,2025-05-09,Dashen,google_play
nice,5,2025-05-08,Dashen,google_play
excellent game changer App,5,2025-05-08,Dashen,google_play
I am highly excited by using this application and it is the most favorable as well as preferrable mobile app.,5,2025-05-03,Dashen,google_play
it seems me logging out within minutes,1,2025-05-03,Dashen,google_play
nice app especially GUI and I have got some error when you send within dashen bank the receipter is not get SMS notification,4,2025-05-03,Dashen,google_play
yes i want dashen super open,5,2025-05-02,Dashen,google_play
faster than this version,5,2025-05-01,Dashen,google_play
"Best UI mobile banking app, props to design team",5,2025-04-30,Dashen,google_play
thank you,4,2025-04-30,Dashen,google_play
great app,5,2025-04-30,Dashen,google_play
bad.,1,2025-04-30,Dashen,google_play
dashen super app is secure band very easy,5,2025-04-29,Dashen,google_play
It is very fast and secured mobile banking app! I like this app!,5,2025-04-29,Dashen,google_play
best app I have ever seen,5,2025-04-29,Dashen,google_play
best of best,5,2025-04-29,Dashen,google_play
waw,5,2025-04-28,Dashen,google_play
best app,5,2025-04-28,Dashen,google_play
Its slow when i try to see the Recent Transaction and stucked,1,2025-04-28,Dashen,google_play
wowslnwoooo wowwww amazing !!!!!!!!,5,2025-04-28,Dashen,google_play
wow appl,5,2025-04-28,Dashen,google_play
why do i have to change a pin number i use my finger print so dummy,1,2025-04-27,Dashen,google_play
very nice,5,2025-04-26,Dashen,google_play
great,4,2025-04-26,Dashen,google_play
"It is very slow and it lacks many features to be a super app. High rating is given by their employees, not by the customers.",1,2025-04-25,Dashen,google_play
"Smooth and secure experience transfers, bill payments, and tracking expenses are all effortless. The intuitive design makes banking on the go.",5,2025-04-24,Dashen,google_play
Very easy and Fast.,5,2025-04-24,Dashen,google_play
Incomparably user-friendly and fast app for mobile banking.,5,2025-04-24,Dashen,google_play
"there is nothing super about this app, repeatedly failed transaction and wastes customer valuable time. if you have to do system upgrade do it at a time when there is less traffic demand. your Technical difficulty should not be reflected on customer.",2,2025-04-24,Dashen,google_play
execellent,5,2025-04-24,Dashen,google_play
"This super app is a total game-changer—fast, reliable, and packed with everything I need in one place. It’s seamless and super convenient. Love it!""",5,2025-04-23,Dashen,google_play
All in One ✍️secure ✍️reliable ✍️convenient. Digital banking game changer!!,5,2025-04-23,Dashen,google_play
it is incredible product.,5,2025-04-23,Dashen,google_play
"I'm really impressed with this app! It’s user-friendly, runs smoothly, and has all the features I need. Makes my tasks so much easier and saves me a lot of time. Highly recommended!",5,2025-04-23,Dashen,google_play
best app,5,2025-04-23,Dashen,google_play
ok,5,2025-04-23,Dashen,google_play
"It's an amazing app, experience it!!",5,2025-04-23,Dashen,google_play
This is the best banking app ever. I recommend everyone to use it.,5,2025-04-23,Dashen,google_play
It is the best application!!!,5,2025-04-22,Dashen,google_play
"Exceptional digital experience, SupperApp will bring new paradigm shift in the banking business. Bravo Dashen keep it up!!!!",5,2025-04-22,Dashen,google_play
its features are so dynamic,5,2025-04-22,Dashen,google_play
fast &Friendly user Application.,5,2025-04-22,Dashen,google_play
"Fast, Reliable and User Friendly. Keep it Up",5,2025-04-22,Dashen,google_play
"#dashen super app is easy to use, secure & fast transaction😍",5,2025-04-22,Dashen,google_play
i love this app esp 3 click that make e-commerce easier and convinient.,5,2025-04-22,Dashen,google_play
Great for everyday banking and payments on the go,5,2025-04-22,Dashen,google_play
"""Dashen Super App'' is impressive with its focus on simplicity, speed, and quality. The user interface is clean and easy to understand. Transactions process quickly, and the overall quality of the app is top-notch. A must-have for Dashen Bank customers. ዳሸን ባንክ አንድ እርምጃ ቀዳሚ።",5,2025-04-22,Dashen,google_play
making transactions has never been easier. the new update is just amazing,5,2025-04-22,Dashen,google_play
"The app has various usefull functions, which make easy the payment system. Also, it will connect with sellers having reasonable prices.",5,2025-04-22,Dashen,google_play
The app has great user interface with comprehensive payments and E-commerce platforms. And also it includes unique features such as chat Banking and budget.,5,2025-04-22,Dashen,google_play
betam mirt Ena betam le atikakem kelel Yale Ena michu application nw,5,2025-04-22,Dashen,google_play
Convenient!,5,2025-04-22,Dashen,google_play
It is an amazing application that meets the needs of customers.,5,2025-04-22,Dashen,google_play
Effecting payment via the app has created convenience to the recipients in easily confirming the payments received!,5,2025-04-22,Dashen,google_play
the best Supper App ever,5,2025-04-22,Dashen,google_play
"This is the best app ever, when is it planned to include digital lending and gasification?",5,2025-04-22,Dashen,google_play
"A powerful, local solution that rivals any global app. I love how easy it is to explore services and products.",5,2025-04-22,Dashen,google_play
Dashen bank is my number one choice,5,2025-04-22,Dashen,google_play
Assefa Genetu = Dashen superup is the latest and inclussive .I am happy with this super up.,5,2025-04-22,Dashen,google_play
"The App is incredibly user-friendly and brings multiple services into one place. It's fast, intuitive, and makes daily tasks super convenient. A true all-in-one solution!",5,2025-04-21,Dashen,google_play
"Proudly made in Ethiopia, this innovation delivers more than promised. The marketplace is a major boost for local commerce",5,2025-04-21,Dashen,google_play
it so fanrastic and user friendly app. Bravo Dashen bank thanks.,5,2025-04-21,Dashen,google_play
"one of the best digital platforms I've used! from smooth transactions to a seamless shopping experience, highly recommended.",5,2025-04-21,Dashen,google_play
A proudly Ethiopia innovation that delivers beyond expectations. The marketplace feature is a big win for local shoppers bnd sellers,5,2025-04-21,Dashen,google_play
"Dashen Super App is a game-changer! It’s fast, user-friendly, and packed with features that make everyday banking and transactions super convenient. I love how everything I need from mobile banking to utility payments is all in one place. The interface is clean, and everything works smoothly. Definitely one of the best apps out there. Highly recommended!",5,2025-04-21,Dashen,google_play
Easy to use and has many options. It is the best financial app I have ever used.,5,2025-04-21,Dashen,google_play
"Highly impressed! Dash Bank really nailed it with this app. Secure, reliable, and packed with features I use daily",5,2025-04-21,Dashen,google_play
"One of the best digital platforms I’ve used! From smooth transactions to a seamless shopping experience, Highly recommended",5,2025-04-21,Dashen,google_play
Very convenient,5,2025-04-21,Dashen,google_play
"The user experience is seamless, and everything just works perfectly right out of the box. I can’t believe how much time and effort it saves me every day.",5,2025-04-21,Dashen,google_play
wawwwww what nice super app !!keep it up dashen bank !!,5,2025-04-21,Dashen,google_play
"Dashen SuperApp the ultimate all-in-one solution! From banking and shopping to bill payments, everything you need is right at your fingertips. Life just got a whole lot easier!",5,2025-04-21,Dashen,google_play
"It is,really super because of its unique offerings to individuals and businesses.It is a secure UX first app intended to cater comprehensive digital meeds.I am also happy to know that Dashen is considering to make the app more inclusive by lowering the mobile version requirements .",5,2025-04-21,Dashen,google_play
"the very easy, secured, fast and multifunctional dashen supper application I ever seen. dashen really one steps ahead!!!",5,2025-04-21,Dashen,google_play
"One app for everything! I can shop, manage my bank account , and do so much more . Truly a super app",5,2025-04-21,Dashen,google_play
one of the best digital platforms I’ve used! From smooth transactions to a seamless shopping experie,5,2025-04-21,Dashen,google_play
"Dashen Bank super App is the most suitable, reliable, and fast digital banking system.",5,2025-04-21,Dashen,google_play
This is what we call banking app. As professional I want banking app as simple as this and an app rich of features that align with my lifestyle.,5,2025-04-21,Dashen,google_play
thanks again,5,2025-04-21,Dashen,google_play
Super Easy To Use and Fast Transaction.,5,2025-04-21,Dashen,google_play
"I have an incredible experience with Dashen super app, what an amazing platform is it?. keep pioneering in technological advancement 👏👏👏",5,2025-04-21,Dashen,google_play
"i can't recommend the Dashen Super App enough! This app is truly a game changer for anyone looking for a seamless and efficient way to manage their daily life. It combines multiple essential services into one easy-to-use platform, saving time and simplifying tasks The user interface is modern, intuitive, and super responsive, making navigation a breeze. Whether it's banking, payment services, or accessing lifestyle features, everything is just a few clicks away!!",5,2025-04-21,Dashen,google_play
"The app is incredibly handy for managing multiple financial tasks, from bill payments to managing budgets. It’s saved me a lot of time and made banking way more convenient. Definitely worth checking out!",5,2025-04-21,Dashen,google_play
what an App,5,2025-04-21,Dashen,google_play
The new e-commerce feature is incredibly amazing and user friendly.,5,2025-04-21,Dashen,google_play
"dashen bank supper app is the most easy to use and have high speed,quality and I like features like chat,budget,fuel payment, and security for my opinion this product is techonolgy edge,this international standard thanks for product oweners (dashen bank)",3,2025-04-21,Dashen,google_play
"The Dashen supperapp is a revolutionary advancement in digital banking, combining exceptional usability, an intuitive interface and a seamless user experience. among its standout features are the integration of QR codes, account statement, transaction advise, chat, transaction authentication for limit thresholds, budgeting and different app in a single dashboard. Truly ahead of the curve ..... keep up the excellent work 🤝👏",5,2025-04-21,Dashen,google_play
"A proudly Ethiopian innovation that delivers beyond expectations. The marketplace feature is a big win for local shoppers and sellers. Very impressed with the new updates, The e-commerce section is smooth and supports Ethiopian merchants!",5,2025-04-21,Dashen,google_play
"Very impressed with the new updates, The e-commerce section is smooth and supports Ethiopian merchants.",5,2025-04-21,Dashen,google_play
"Dashen Bank Super App is fast, reliable, and super easy to use. All my banking needs are handled smoothly in one place. Clean design and seamless experience – highly recommended!",5,2025-04-21,Dashen,google_play
"Db sup app is A platform or an application that can grasp more satisfactions through fastest mode of operation which means for budget planning, to use QR code(scan, pay, go) chat with staff, acc to acc other bank ft, merchant payment, and easly. I addition to i satisfied and i invite everyone to use those platform!!.",5,2025-04-21,Dashen,google_play
the chat banking and unique and only app that alow money request!!,5,2025-04-21,Dashen,google_play
Better and inclusive app!,5,2025-04-21,Dashen,google_play
Amazing Application,5,2025-04-21,Dashen,google_play
It keep my time to pay my bills and I generate my satment easily,5,2025-04-21,Dashen,google_play
"It's an amazing app that is up-to-date with the times, wow wow",5,2025-04-21,Dashen,google_play
A game-changing Ethiopian innovation—where shopping meets opportunity. The marketplace feature connects buyers and sellers like never before.,5,2025-04-21,Dashen,google_play
"Dashen Super App isn’t just an app — it’s an experience. Effortless, powerful, and built for the future",5,2025-04-21,Dashen,google_play
"This Is An Amazing App with Uniqe Quality,Easy And Fast Mobile Banking App.",5,2025-04-21,Dashen,google_play
"Dashen SuperApp is a lifesaver! Banking, shopping, and bills in one super easy app. The new e-commerce feature is awesome and supports local merchants. Fast, secure, and proudly Ethiopian.Download it now—you won’t regret it!",5,2025-04-21,Dashen,google_play
"Dashen SuperApp blends finance, shopping, and daily services effortlessly. The new e-commerce feature is smooth and supports local merchants—proud to back an Ethiopian-made solution!",5,2025-04-21,Dashen,google_play
"A solid step forward by Dashen Bank. The SuperApp combines essential banking features with lifestyle services, making everything accessible in one place. The interface is smooth, and transactions are quick and reliable. It’s clear a lot of thought went into the design and functionality. Great job!",5,2025-04-21,Dashen,google_play
Dashen bank super app is the crucial and convenient app in Ethiopia. there is no other app to compare with Dashen bank super app,5,2025-04-21,Dashen,google_play
"All-in-one finance & e-commerce super app! Pay, save, shop seamlessly. Fast, secure. #BankAndShop",5,2025-04-21,Dashen,google_play
it's a hestorical app. in the bank industry.,5,2025-04-21,Dashen,google_play
"A game changer in Ethiopian digital banking fast, secure, and packed with services. Everything you need, all in one powerful app. A true leap toward financial convenience and innovation!",4,2025-04-21,Dashen,google_play
"easy &,simple to use",5,2025-04-21,Dashen,google_play
"Banking, but make it smart. Local solutions, all in one place. Smooth, fast, and actually saving time. Feels like the future. Love it!",5,2025-04-21,Dashen,google_play
"All in one, that is it 👌",5,2025-04-21,Dashen,google_play
", Dashen Bank Supper App is multipurpose, convenient, very attractive and Make life easier",5,2025-04-21,Dashen,google_play
very easy and flexible app.,5,2025-04-21,Dashen,google_play
"I choose Dashen Bank Super Up since, it is easy to use & it has attractive features !",5,2025-04-21,Dashen,google_play
dashen super app is simple faster and reliable.,5,2025-04-21,Dashen,google_play
"Dashen Bank Super App is a game-changer! The user-friendly design, wide range of services, and smooth performance make it incredibly convenient for everyday banking. It’s fast, secure, and truly reflects the bank’s commitment to digital excellence. Highly recommended!",5,2025-04-21,Dashen,google_play
"The app keeps getting better with every update! Smooth performance, great UI, and top-notch security. Thank you for making banking so convenient!""",5,2025-04-21,Dashen,google_play
this app is the most simply to use and secure safe i love it to use for any bank transaction,5,2025-04-21,Dashen,google_play
"After i download the app recently had a smooth expriance, its user friendly, fast, and everything works as expected. keep up the good work.",5,2025-04-21,Dashen,google_play
An app with High performance and advanced features!,5,2025-04-21,Dashen,google_play
"It is a very user friendly, attractive user interface, full of useful features. I really encourage everyone to give it a try.",5,2025-04-21,Dashen,google_play
"Good actually , but it have to WORK when developer option is on 🙏",5,2025-04-21,Dashen,google_play
"All-in-one convenience, From managing accounts to paying bills and shopping online and the chat banking is game changer, this app does it all seamlessly.",5,2025-04-21,Dashen,google_play
I appreciate that Dashen Bank takes lifestyle services into account.,5,2025-04-21,Dashen,google_play
keep it up!,5,2025-04-21,Dashen,google_play
amazing app really i loved it .that's why we say dashen bank is one stap ahead. It's the best mobile application that should be on every phone.,5,2025-04-21,Dashen,google_play
very comfortable app keep it,5,2025-04-21,Dashen,google_play
it has clear detail information about the application so it helps customer how to use the app. and it is very easy to use and also app is secure.,5,2025-04-21,Dashen,google_play
"I have been using the Dashen Supper app mobile banking app , and overall, I appreciate its features.However,I’ve noticed that when I turn on the developer options on my device, the app stops functioning properly. It would be great if you could look into this issue, as I often need to access developer settings for other applications . Thank you for your attention to this matter!",5,2025-04-21,Dashen,google_play
easiness to use with fast response time,5,2025-04-21,Dashen,google_play
"The new mobile banking application is a major upgrade! It’s incredibly user-friendly, with a clean and modern design that makes navigation simple and intuitive. I really appreciate how fast it loads and how smooth the overall experience is. All essential services like balance checks, transfers, and bill payments are eas y to find and use. The added security features give me peace of mind, and the app runs reliably without crashes or glitches. It’s clear a lot of thought went into the user experi",5,2025-04-21,Dashen,google_play
"As an Internal Customer, Dashen Bank SuperApp has greatly simplified my online banking experience. It's easy to use, allowing me to quickly check balances, transfer money and pay Bills. The app's advanced security features are highly secure, ensuring my data is well protected. The Three click, Chat Banking and IPS features have also given me a smarter experience. In deed Dashen Bank is always steping ahead!",5,2025-04-21,Dashen,google_play
"A truly impressive app — user-friendly and a game-changer in Ethiopian banking. The Dashen Super App stands out as one of the most innovative and convenient digital banking solutions in Ethiopia’s financial history. Smooth navigation, seamless features, and a wide range of services all in one place. Well done!",5,2025-04-21,Dashen,google_play
dashen bank super up has very fast and convenience and also it has contain more things on one app .I am very interesting to use dashen bank super up,5,2025-04-21,Dashen,google_play
"The Dashen Bank Super App has truly elevated my mobile banking experience. It's fast, user-friendly, and packed with all the essential features. The interface is clean and intuitive, making navigation easy even for first-time users. I also appreciate the added security features that give me peace of mind while banking on the go. Dashen Bank has done an amazing job with this app—it’s reliable, efficient, and always improving. Highly recommended for anyone looking for seamless digital banking!",5,2025-04-21,Dashen,google_play
A fantastic product!! keep the good work.,5,2025-04-21,Dashen,google_play
"I am very impressed with the Dashen super app. It is user-friendly and operates efficiently. The budget and chatbot features are impressive, and all items can be purchased with just three clicks.",5,2025-04-21,Dashen,google_play
"The Dashen Super App offers a quick and user-friendly experience, bringing together a variety of services, like budgeting, payments, airtime recharges, and more, all in one convenient platform. Its sleek design and intuitive navigation ensure effortless transactions. It's evident that Dashen Bank has carefully crafted the app to make everyday financial activities easier. A great choice for anyone aiming to streamline their digital routines!",5,2025-04-21,Dashen,google_play
Dashen supper App is the most useful app for our customers,5,2025-04-21,Dashen,google_play
it is the most amazing mobile app,5,2025-04-21,Dashen,google_play
A Good and fast supper app thanks for dashen bank,5,2025-04-21,Dashen,google_play
"Dear Users of the Dashen Bank Super App,I have been using the Dashen Bank Super App for a while now, and I must say—it’s truly a game-changer! The app is incredibly fast and reliable; I’ve never encountered any delays with my transactions. One feature I absolutely love is Chat Banking. It makes everyday tasks like checking my balance or transferring money as simple as sending a quick message. Also, the budgeting tool has been a huge help in tracking my spending and giving me a clearer",5,2025-04-21,Dashen,google_play
Too best,1,2025-04-21,Dashen,google_play
"Dashen Bank Super Up,use the app and makes your easy,fast,convinent.",5,2025-04-21,Dashen,google_play
To join digital world use supper app and make your life easy,5,2025-04-21,Dashen,google_play
best mobile banking application,5,2025-04-21,Dashen,google_play
"This banking superapp is incredibly well designed. The design and appearance of the app and the overall experience I have when using the app is fantastic. The app is packed with features from banking to e-commerce all in one place.It even has a budget setting option which is super useful for managing my money. Everything runs smoothly and I love how convenient it has made my daily life. Huge Kudos to Dashen Bank. You are truly living up to the motto ''Always one step ahead."" Keep it up!",5,2025-04-21,Dashen,google_play
best mobile banking application,5,2025-04-21,Dashen,google_play
I was really amazed by the idea of an e-commerce service on a banking app. This is what it means to be one step ahead. Please include all kinds of products in there as soon as possible.,5,2025-04-21,Dashen,google_play
this is what we expect to get service Dashen Bank always like his slogan,5,2025-04-21,Dashen,google_play
"Dashen SupApp is the most contemporary application, offering a great experience by enabling users to perform multiple tasks through a single platform—such as chatting with friends, transferring money, paying bills, and more. It is the first app of its kind in the Ethiopian banking industry, making it a remarkable opportunity for entrepreneurs working in app-based sales and software marketing. Good job, Dashen Bank!",5,2025-04-21,Dashen,google_play
Dashen Super App gives me an amazing convenience and makes life easy.,5,2025-04-21,Dashen,google_play
excellent mobile banking app,5,2025-04-21,Dashen,google_play
Wow! like his name Super App...,5,2025-04-21,Dashen,google_play
Dashen supper app is the most special. ይምቾቱ ይለያያል!!!!,5,2025-04-21,Dashen,google_play
convenient and fast,5,2025-04-21,Dashen,google_play
Best- in-class app.,5,2025-04-21,Dashen,google_play
I really like this amazing application and Dashen Supper app that has made my life easier.,5,2025-04-21,Dashen,google_play
Superb,5,2025-04-21,Dashen,google_play
"amazing features, faster and easy to use",5,2025-04-21,Dashen,google_play
"The Dashen Super App offers a modern, user-friendly experience that leverages the latest technological advancements to deliver a seamless e-commerce platform",5,2025-04-21,Dashen,google_play
Best App!,5,2025-04-21,Dashen,google_play
I love it. one of the best mobile banking app in the banking industry,5,2025-04-21,Dashen,google_play
I love this app,5,2025-04-21,Dashen,google_play
no working for me hulum information asgebiche continue or accept yemilew button ayeseram my phone is Samsung A51,1,2025-04-21,Dashen,google_play
good,5,2025-04-20,Dashen,google_play
waw no idea the best app.,5,2025-04-19,Dashen,google_play
fast best app,5,2025-04-19,Dashen,google_play
Nice App,5,2025-04-18,Dashen,google_play
nice app ever,5,2025-04-17,Dashen,google_play
good,5,2025-04-17,Dashen,google_play
"Feature-rich? Absolutely. But the speed? Painfully slow. Seriously, is it communicating with a server on Mars or something?",5,2025-04-16,Dashen,google_play
nic app,5,2025-04-16,Dashen,google_play
Nice,5,2025-04-16,Dashen,google_play
"The Dashen Super App delivers a remarkably fast, highly secure, and exceptionally user-friendly experience, establishing it as a leading application in its category.keep it up and stay ahead Dashen Bank.",5,2025-04-14,Dashen,google_play
So far so good! their in person customer service is amazing 👏,5,2025-04-14,Dashen,google_play
The app is very backward and doesn't always work. If it works three hours out of 24 hours it's great!😥,1,2025-04-14,Dashen,google_play
ምርጫዬ ነው,5,2025-04-13,Dashen,google_play
It's bad for the connection and too many days are it that not working,1,2025-04-12,Dashen,google_play
it's samart,5,2025-04-10,Dashen,google_play
"The app is not working properly, I have been using it.",1,2025-04-10,Dashen,google_play
it is very good app,5,2025-04-10,Dashen,google_play
"I had a disappointing experience with Dashen Bank's Super Up service. The app is very slow and takes forever to load during transactions, which is incredibly frustrating. Additionally, it doesn't generate receipts for any transactions, making it difficult to keep track of my expenses. I also reached out to customer support, but the response time was longer than expected. Overall, I was hoping for a better experience, but I find the service lacking and in need of improvement.",2,2025-04-09,Dashen,google_play
slow cumbersome,3,2025-04-08,Dashen,google_play
Is really 💀,2,2025-04-08,Dashen,google_play
It's slow to send OTP. it's not reliable. It crushed many times. It needs improvement in many ways,1,2025-04-07,Dashen,google_play
"This is the worst mobile banking experience I’ve ever had. It doesn’t work when you need it, and it randomly updates itself without warning. You can’t make transactions whenever you want. It’s a nightmare for anyone who relies on this as their main banking option, especially those with a lot of money in their account. I’m lucky I’m not one of them, but still, it’s infuriating not being able to access your money when you need it.""l",1,2025-04-07,Dashen,google_play
"I have experienced on using the app of Banks in Ethiopia, this Dashen sup is like old version of the applications for using. I gave 3 star for it's very low speed while login and processing",3,2025-04-07,Dashen,google_play
proud by dashen bank,5,2025-04-06,Dashen,google_play
best,5,2025-04-06,Dashen,google_play
best of best,5,2025-04-05,Dashen,google_play
nice,5,2025-04-04,Dashen,google_play
This app is not working unless you turn off developer mode on your phone. So it takes your rights to just use it.,2,2025-04-04,Dashen,google_play
real super up,5,2025-04-04,Dashen,google_play
it's very disappointing fix it as soon as possible not expected from dashin bank fix it,1,2025-04-04,Dashen,google_play
why dashen bank workers hidden my ATM Card 🏧?it's a big problem to me,5,2025-04-04,Dashen,google_play
good,5,2025-04-04,Dashen,google_play
tanku,5,2025-04-04,Dashen,google_play
very nice,5,2025-04-04,Dashen,google_play
perfect,5,2025-04-03,Dashen,google_play
goood,5,2025-04-02,Dashen,google_play
why does it ask me for both pin and opt even the opt is touch let alone both,2,2025-04-02,Dashen,google_play
it is best app easy to use,5,2025-04-01,Dashen,google_play
It is very easy to use and powerful application.,3,2025-04-01,Dashen,google_play
this apps have a good feature but but some features like developer mode turn off irritate user,3,2025-04-01,Dashen,google_play
"This is not only a mobile banking app, it is beyond that. We will access our account easily, we are able to get many information easily here. i.e. exchage rate. We are able to chat with others, we are able to budget, we are able to transfer to other bank and within Dashen. we are able to access many accounts in a single app, we are able to pay bills in QR scan, we are able to make payments and order delivery items here in a single app. #Always one step ahead.",5,2025-03-31,Dashen,google_play
wallahi very fantastic Bank,5,2025-03-31,Dashen,google_play
"Waw, It's amazing app. thank you Dashen Bank.",5,2025-03-31,Dashen,google_play
ok,5,2025-03-30,Dashen,google_play
nice app,5,2025-03-29,Dashen,google_play
"I’ve been using the Dashen Bank Super App for a while now, and it’s been a game-changer. The app is super fast and reliable—I’ve never had an issue with transactions being delayed. One of my favorite features is the chat banking, which makes it so easy to do things like check my balance or transfer money just by typing a quick message. The budgeting tool is also really useful. It helps me keep track of my spending and gives me a clear picture of where",5,2025-03-28,Dashen,google_play
good,5,2025-03-28,Dashen,google_play
nice application,4,2025-03-27,Dashen,google_play
Very good app that like it too. B/c it is very fast and easy to use.,5,2025-03-26,Dashen,google_play
best experiences,5,2025-03-26,Dashen,google_play
too slow to use.,1,2025-03-26,Dashen,google_play
ጥሩ ነው,5,2025-03-25,Dashen,google_play
nic,5,2025-03-22,Dashen,google_play
በጣም ቅልል ያለ አፕ በርቱልን ለአጠቃቀም ምቹ,5,2025-03-22,Dashen,google_play
thanks for all digital transaction,5,2025-03-21,Dashen,google_play
Good,4,2025-03-21,Dashen,google_play
Best,5,2025-03-20,Dashen,google_play
Good,5,2025-03-20,Dashen,google_play
"This app is not supporting smart phones that have old android version and so it is none inclusive. At the same time the amole lite is not working properly and once you reached to maximum otp trail mistakes due to network or other errors like stacks , you will be tied up to make Transactions. Ohh... tired!!!!!",1,2025-03-20,Dashen,google_play
it's Be Come Busy &not working good,1,2025-03-20,Dashen,google_play
I wanted to share some concerns about your Supper App. It appears to be experiencing reliability issues and isn’t performing as expected. I hope this can be addressed soon to improve the user experience. One star 🌟 for now.,1,2025-03-19,Dashen,google_play
"best ever digital banking sector essay for understanding ,smart and convince for using",5,2025-03-19,Dashen,google_play
good and latest,5,2025-03-18,Dashen,google_play
The best App of all,5,2025-03-17,Dashen,google_play
"This app is the most unreliable mobile banking application I have ever used for transaction, it is very late, non-responsive and full of bugs. Its is very disappointing. It is just inconvinient, and not user friendly and compatabke at all !!!!!!",1,2025-03-14,Dashen,google_play
Naiycapp,5,2025-03-14,Dashen,google_play
Good,5,2025-03-13,Dashen,google_play
The app is good but it has no USSD option,4,2025-03-13,Dashen,google_play
Hey great,5,2025-03-12,Dashen,google_play
I have used many mobile banking and also tellebir and mpesa nothing come close to this app. Well done Dashen indeed one step a head. A lot of cool features that amole hasn't the receipt and the account statement is superb for me. I hope you add more integrated small apps to.,5,2025-03-12,Dashen,google_play
The app is good but it ask update every week so tiring,2,2025-03-11,Dashen,google_play
It good and easy to use,5,2025-03-11,Dashen,google_play
በጣም አሪፍ መተግበሪያ ነው ። አመሠግናለሁ ።,5,2025-03-10,Dashen,google_play
"Greately improved since it was released! I really like the budget and expense tegistration feature. For ATM or POS withdrawals, it is not possible to account these expenses, even if it is visible on the transactions window. If that can be worked on, it will be improve so much!!",5,2025-03-10,Dashen,google_play
Excellent,5,2025-03-10,Dashen,google_play
Good,5,2025-03-08,Dashen,google_play
Wow Excellent app,5,2025-03-08,Dashen,google_play
Nice app but i experience some issues with others banks transfer it keeps saying account is not exist most of the time.,4,2025-03-08,Dashen,google_play
Add the option to send money to any telebirr account like amole does.,3,2025-03-08,Dashen,google_play
It's best,5,2025-03-08,Dashen,google_play
no one dashen yichlal,5,2025-03-07,Dashen,google_play
In short ! I'm so proud of this app developers for their highest professional of developing. Thanks,5,2025-03-06,Dashen,google_play
The speed is too slow. Need some improvements.,2,2025-03-06,Dashen,google_play
good app,5,2025-03-04,Dashen,google_play
Fantastic app,5,2025-03-01,Dashen,google_play
Good,5,2025-02-28,Dashen,google_play
I wish dark mode feature is add as an option but it's good app,5,2025-02-27,Dashen,google_play
"The Dashen Super App is a game-changer in digital banking, offering a seamless and convenient experience. With its user-friendly interface, fast transactions, and a wide range of financial services, it simplifies banking for customers. Features like bill payments, fund transfers, mobile top-ups, and loan applications make it an all-in-one solution. Plus, its security measures ensure safe and reliable Experiance effortless banking",5,2025-02-26,Dashen,google_play
ከጰነጨየጠ,2,2025-02-26,Dashen,google_play
"It has good feature. But, it is Very Slow! difficult to pay or receive. The Speed should be improved, else I didn't recommend.",2,2025-02-24,Dashen,google_play
Excellent app,5,2025-02-24,Dashen,google_play
