review,rating,date,bank,source
If it is possible I would gove0 star,1,2024-10-08,BOA,google_play
Nise mobile bankig,4,2024-10-05,BOA,google_play
Overall good app but performance needs some improvement also sometimes when using instant other bank transfers it refuses causing to be repeated several times to transfer,4,2024-10-04,BOA,google_play
Ok,5,2024-10-04,BOA,google_play
Just make it work please🤣 this is embarrassing for a bank of your size,1,2024-10-04,BOA,google_play
Update to the simplest way it requires the developer option on and off why this is,5,2024-10-04,BOA,google_play
"Stop telling me what to do with my phone, BOA. Why does your newly updated app keep asking me to disable the developer options? I’m not slowing down my phone just to use your God damn app. 🤮🤮🤮🤮",1,2024-10-04,BOA,google_play
I'm living out of country how may I download and use mobile banking? It asks me the Ethiopia phone number and I can't receive text to confirm because I'm out side the country. So please lete know if I can use while I'm outside the country. Thanks,1,2024-10-04,BOA,google_play
Good,3,2024-10-03,BOA,google_play
Worest app,1,2024-10-03,BOA,google_play
The worest app ever,1,2024-10-03,BOA,google_play
አሪፍ ነው በርቱልን,5,2024-10-03,BOA,google_play
Wwwerrr,5,2024-10-02,BOA,google_play
ጀማል ውቀቱ,5,2024-09-30,BOA,google_play
Great For Financial company,5,2024-09-30,BOA,google_play
Very easy to use,5,2024-09-30,BOA,google_play
The App's crash always.. Error.....,3,2024-09-27,BOA,google_play
This app is incredibly frustrating to use. It’s filled with issues that make it difficult to navigate and complete tasks efficiently. I’ve never encountered such a poorly designed banking application before. It needs significant improvements to enhance user experience. It deserves a vey low rating.,1,2024-09-26,BOA,google_play
nice,5,2024-09-26,BOA,google_play
Great UI and seamless UX. I love it!!,5,2024-09-25,BOA,google_play
That's too good application but try to add more alternatives and futures or possibilitys for your customers,3,2024-09-25,BOA,google_play
It's easy used to operate program and secured 👍👍,4,2024-09-25,BOA,google_play
I bought a mobile card on this app but I didn't receive it and it took my money and I didn't get my money back.,1,2024-09-21,BOA,google_play
Amazing,5,2024-09-19,BOA,google_play
Great app with great services,5,2024-09-19,BOA,google_play
Yes active user,5,2024-09-17,BOA,google_play
Shameful,1,2024-09-17,BOA,google_play
The worest app ever made i would not recommende for no one,1,2024-09-16,BOA,google_play
Good application,5,2024-09-16,BOA,google_play
I like,5,2024-09-16,BOA,google_play
Good,5,2024-09-16,BOA,google_play
"How many hours should I wait after transferring money to telebirr, please do something about the transfer delay issue I need my money when ever.",1,2024-09-15,BOA,google_play
"BOA is unreasonably holding and delaying transactions for more than a day, even transactions within the same bank itself. This is a huge gap that I observed in BOA mobile banking. I didn't experience this kind of challenge while having transactions in other banks' mobile banking platforms. After waiting so long, I called your customer support team and the response they gave me was ""it was the system that holds the transaction & will be released on working days"". This is not totally fair.",1,2024-09-15,BOA,google_play
የእርስዎን ተሞክሮ ይግለጹ (አማራጭ),5,2024-09-14,BOA,google_play
It's not working. It needs a big update. Can't you update the app quickly?,1,2024-09-14,BOA,google_play
"I am Aimohon Joel , It's can be Good for a Better Conversation in Time 🙂",3,2024-09-14,BOA,google_play
"Better app than most mobile apps, but why do I have to turn off developer option every time I wanna use the app?? It's annoying.",1,2024-09-13,BOA,google_play
Bes and freindly app,5,2024-09-13,BOA,google_play
It doesn't work.,1,2024-09-12,BOA,google_play
"It say ""The request was not successful. please check device connectivity or try again"" why? One of the bank manager told me it is because of my phone's android version which is 9.1 It is ridiculous! Disappointing",1,2024-09-11,BOA,google_play
How to download or screenshot of payment receipt...what kinda worst app ever 🤮🤮🤢,1,2024-09-11,BOA,google_play
Good,5,2024-09-10,BOA,google_play
Smart technology,5,2024-09-10,BOA,google_play
Yegema app tish🪨,1,2024-09-08,BOA,google_play
Ok,5,2024-09-07,BOA,google_play
"This is not an appropriate app, i don't know how boa develops this app, i don't expect this much crazy and un confortable app form BOA, I'm soory!!!",1,2024-09-07,BOA,google_play
"Shockingly bad! Even when it decides to work, it's painfully slow and frustrating. Such a shame that it has become a stain on an extraordinary bank",1,2024-09-06,BOA,google_play
"It crashes frequently. It launches on Android 8.1 but I don't think it actually works on versions less than 10. If so, it shouldn't be available for download by such devices to begin with, like many other finance apps are not. It was so much better three months ago, upgrades should be for the better.",1,2024-09-06,BOA,google_play
Awesome application. But lately its crashing everytime i opened it.,4,2024-09-05,BOA,google_play
እጅም በጣም ደካማ አፕ ነው ሲፈልግ ይከፍታል ሲፈልግ አይከፍትም ከአዋሽ እና ንግድ ባንክ የመሳሰሉ ባንኮች ሲወዳደር ሞባይል ባንኪንግ App እጅግ የሚያበሳጭ ነው ለውጥ ያስፈልጋችኋል,1,2024-09-05,BOA,google_play
good,5,2024-09-05,BOA,google_play
Fast one,3,2024-09-04,BOA,google_play
Nice looking app but a terrible user experience.,1,2024-09-03,BOA,google_play
The worest MB app ever!!🙄,1,2024-09-02,BOA,google_play
Very good,5,2024-09-01,BOA,google_play
It is ok,5,2024-09-01,BOA,google_play
Plz fix the Apps ....screenshot lovation hide from glarey share botten not work😔😔,1,2024-08-30,BOA,google_play
Good,5,2024-08-30,BOA,google_play
Apollo's,1,2024-08-29,BOA,google_play
The worst experience ever,1,2024-08-29,BOA,google_play
Hussenaliumar,5,2024-08-29,BOA,google_play
Good,3,2024-08-28,BOA,google_play
Hi I have problem with this App BOA mobile I don't know what is wrong with this App I did many times download but it's sam doesn't work if sam like that this app way I have to be customer with them how I know my account and checking save The book is no Not enough alone,1,2024-08-28,BOA,google_play
It is not work for my device,5,2024-08-27,BOA,google_play
"I'm Sick and tiered of enabling and disabling Developer Option Everytime I use this app. maybe you know it maybe you dont, fix it please it's anoying",1,2024-08-26,BOA,google_play
The worst app ever,1,2024-08-26,BOA,google_play
Good,5,2024-08-26,BOA,google_play
Betanya Gebre,3,2024-08-23,BOA,google_play
I dont recommand it to any one,1,2024-08-23,BOA,google_play
Good,5,2024-08-22,BOA,google_play
Excellent app,5,2024-08-21,BOA,google_play
"The application used to work well. But after updates I'm not able to use the forgot password feature, which is blocking me from accessing it as a whole.",1,2024-08-20,BOA,google_play
ትርሃስ,5,2024-08-19,BOA,google_play
Gio,4,2024-08-19,BOA,google_play
App isn't working,1,2024-08-18,BOA,google_play
Best app,5,2024-08-18,BOA,google_play
so far good but always it lugs,3,2024-08-17,BOA,google_play
Don't trust this bank and its service.,1,2024-08-16,BOA,google_play
"I can not open and use the application,please help me!",5,2024-08-15,BOA,google_play
Horrible,1,2024-08-14,BOA,google_play
Mostly not working 😑,1,2024-08-14,BOA,google_play
Good,5,2024-08-13,BOA,google_play
Awesome 👌,5,2024-08-12,BOA,google_play
"Despite the enhanced technology you have, the application doesn't work properly, and it asks for the developer option to be turned off, fix that.",3,2024-08-12,BOA,google_play
Thank you,3,2024-08-12,BOA,google_play
Very poor app b/c highly slow to open the app,1,2024-08-12,BOA,google_play
Ok,5,2024-08-12,BOA,google_play
best,1,2024-08-12,BOA,google_play
Best app,5,2024-08-11,BOA,google_play
Wedi Tekle .,5,2024-08-11,BOA,google_play
Bad app📱👎👎👎,1,2024-08-11,BOA,google_play
Dura nan fayyadaman ture amma garuu naaf hojjechaa hin jiru maaf?,5,2024-08-11,BOA,google_play
Nice appp,5,2024-08-11,BOA,google_play
ሰላም አቢሲኒያዎች የሞባይል ባንኪንጋችሁ ተጠቃሚ ነኝ አገልግሎቱን ስላስጀመራችሁለን እናመሰግናለን። ነገር ግን አለፎ አልፎ የነበረው የማስፈንጠሪያው በአግባቡ አለመስራት አልፎ አልፎ ወደመስራት ተቀይሯል ድሮ እንደነበራችሁ እናውቃለን ዘንድሮም ብትኖሩልን እንመርጣለን *ከዘመን አንጉደል*,3,2024-08-10,BOA,google_play
Gooood app my dear,5,2024-08-10,BOA,google_play
Harun tamam galanaa,3,2024-08-09,BOA,google_play
"A total disaster of an app. Always offline, never works, it's embarassing. I've lost hope and taken my business to a competitor",1,2024-08-08,BOA,google_play
Gamebela,1,2024-08-08,BOA,google_play
so poor app to use can't start up when open the app,1,2024-08-08,BOA,google_play
"This app takes too long time to be opened. And even it is not working simply as other banks application. Why this app does not give a digital invoice. Even, I am not able to find where the screeshot is kept after transaction. So, please the developer should fix all these.",1,2024-08-07,BOA,google_play
Good job,5,2024-08-07,BOA,google_play
"Worst app ever, not user friendly, even doesn't serve basic functionality correctly, takes to much time to login and navigate through the app, we expected more from this bank",1,2024-08-07,BOA,google_play
good,3,2024-08-07,BOA,google_play
Good,5,2024-08-07,BOA,google_play
Bad app .,1,2024-08-06,BOA,google_play
"I mean how could a big financial company like this, be this much irresponsible to release this app? You should be ashamed!",1,2024-08-06,BOA,google_play
Review,5,2024-08-06,BOA,google_play
Goood,4,2024-08-06,BOA,google_play
Ok,5,2024-08-06,BOA,google_play
👎👎👎👎👎👎👎👎👎,1,2024-08-06,BOA,google_play
Is it necessary to switch off developer options every time to use mobile banking?🤔🤔😡😡😡,1,2024-08-04,BOA,google_play
The previous version is better it doesn't work,1,2024-08-04,BOA,google_play
"I don't know what is wrong with BOA as a bank in general. It's been going backwards since last year or so. The app is a disaster to use in every possible way. Not stable to log in and very slow to perform transactions, couldn't take a screenshot (or can't even find the pictures even using its save screenshot option). Most of the time, it fails to perform transactions and so on. Simply, it's the worst!",1,2024-08-03,BOA,google_play
ok,5,2024-08-03,BOA,google_play
Nice,5,2024-08-03,BOA,google_play
"Take some note from CBE mobile banking app, it's the best banking app currently take some note and improve ur app . Sometimes u have to learn from the bests 🙌",1,2024-08-03,BOA,google_play
Great,5,2024-08-03,BOA,google_play
It's a useless app,1,2024-08-02,BOA,google_play
"It's not working as it was , so much need to improve, it was the best but not anymore",2,2024-08-01,BOA,google_play
Poor network,1,2024-08-01,BOA,google_play
Not yet completely working this App. i don't know when is it will be working properly! Its Sad!!!,1,2024-07-31,BOA,google_play
The app does not open sometimes it says coonection issue which i dont have and after it opens it has bugs while using its not smooth to work with please improve it,1,2024-07-31,BOA,google_play
"It's not working totally, what a useless app is it,",1,2024-07-31,BOA,google_play
"This app has become the most troubling every day. It doesn't work. I love the bank, and I hate the app",1,2024-07-31,BOA,google_play
this is so disappointing app 😞,1,2024-07-31,BOA,google_play
አቢስኒያ የሁሉም ምርጫ,5,2024-07-29,BOA,google_play
Ok,5,2024-07-29,BOA,google_play
Nays,5,2024-07-28,BOA,google_play
The worst app,1,2024-07-28,BOA,google_play
it can't even open and only display error messages,1,2024-07-27,BOA,google_play
not active,1,2024-07-27,BOA,google_play
To get good quality,5,2024-07-27,BOA,google_play
አይሰራም እኮ ምንድን ነው ችግሩ?,1,2024-07-26,BOA,google_play
uselss app dont download,1,2024-07-26,BOA,google_play
"Is this app fake i try it not working it say please try again later, unable to make transactions what is the purpose of this app . If it is not working delete it",1,2024-07-25,BOA,google_play
"This app didn't work. They have a new version (new app) but still not compatible with my Samsung S8+ , which is v.funny.",1,2024-07-25,BOA,google_play
Corrupted and poor app,1,2024-07-24,BOA,google_play
Good,1,2024-07-24,BOA,google_play
When I try to use the application it says 'developer setting should be off' where is the setting to off this play Still doesn't work for me,3,2024-07-24,BOA,google_play
Nice,5,2024-07-24,BOA,google_play
FIX YOUR Apollo!! You guys where the best 👌,1,2024-07-23,BOA,google_play
Always slow and doesn't work on weekends if you are in a rush or a merchant this app is not for you,1,2024-07-23,BOA,google_play
"It's very difficult to use the user, app,ones dawenload the user can't operate well , no one can help me,",1,2024-07-23,BOA,google_play
Poor application. It turned off by itself,1,2024-07-23,BOA,google_play
Okay,5,2024-07-23,BOA,google_play
It usually crashes and the reason it gives is a problem on internet connection although the internet was fine.,1,2024-07-23,BOA,google_play
we want international mobile banking,1,2024-07-22,BOA,google_play
"screenshot isn't working, Please modify it",2,2024-07-22,BOA,google_play
Naziriet measho 89160437,1,2024-07-22,BOA,google_play
Ahmed Mohammed husen,3,2024-07-21,BOA,google_play
Is not working both this one and apollo did u make it better pls am gonne stop using this bank because of the mobile banking,1,2024-07-19,BOA,google_play
I have experiance,5,2024-07-19,BOA,google_play
The App is not working on Android 9.1 at all. It shows an error notification and forcefully closes the app. Must be fixed ASAP.,1,2024-07-19,BOA,google_play
Wow,5,2024-07-19,BOA,google_play
Crashes very frequently is not stable overall need improvement such a huge bank needs a better app than the current one,1,2024-07-19,BOA,google_play
ርይርፍ,3,2024-07-19,BOA,google_play
The previous application is much better than this one,1,2024-07-18,BOA,google_play
"Worst app. It is wise to invest money and you can make it like CBE app. Even the incon has no image. My app has better UI than yours. So, please invest more and hire professional developer companies and improve it.",1,2024-07-18,BOA,google_play
mal,5,2024-07-16,BOA,google_play
It is not working at all,1,2024-07-16,BOA,google_play
Excellent,5,2024-07-16,BOA,google_play
The poorest mobile banking survice ever. Only error reports frequently,1,2024-07-16,BOA,google_play
Wow,5,2024-07-16,BOA,google_play
😞😞😞😞,1,2024-07-16,BOA,google_play
😡😡😡😡😡😡😡,1,2024-07-15,BOA,google_play
The worst banking app,1,2024-07-15,BOA,google_play
The app is constantly crashing and freezing when to send to BOA customers' accounts.,1,2024-07-15,BOA,google_play
No work app,5,2024-07-15,BOA,google_play
Is ok but stop sundenly,5,2024-07-15,BOA,google_play
🤷🤷🤷,3,2024-07-15,BOA,google_play
experienced,5,2024-07-14,BOA,google_play
Very poor app. Its Always cresh and not compatible,2,2024-07-13,BOA,google_play
"It's not functional at all. It keeps saying ""error"". Unable to activate.",1,2024-07-13,BOA,google_play
BoA,5,2024-07-13,BOA,google_play
I can't believe that Abyssinia develop this kind of trash app it have a lot of issues 👎👎👎,1,2024-07-13,BOA,google_play
Boa,5,2024-07-13,BOA,google_play
The new app is very good,5,2024-07-13,BOA,google_play
It's very good but sometimes isn't work probably,5,2024-07-12,BOA,google_play
It doesn't work,1,2024-07-12,BOA,google_play
ጭራሽ አይነፋም,1,2024-07-12,BOA,google_play
"This is the most stupid app I've seen, why would I turn off developer mode just because you can't make your app secure, this clearly indicates the app has very poor implementation and unskilled developers.. There are a lot of people who need developer option for different reasons. Please for the sake of the bank, fix this thing... Even the most secure international banking apps don't require it. Not to mention the lag and crashes",1,2024-07-12,BOA,google_play
The worst mobile banking app,1,2024-07-11,BOA,google_play
It is not fast,3,2024-07-11,BOA,google_play
Ok,5,2024-07-11,BOA,google_play
Useless,1,2024-07-11,BOA,google_play
The app keeps crashing it stops responding while I'm using it or trying to open the app. Now I have to go to the bank in person to do any banking activities. In short it is the worst mobile banking system in Ethiopia,1,2024-07-11,BOA,google_play
ሀየ,5,2024-07-10,BOA,google_play
Too late!,1,2024-07-10,BOA,google_play
No work,5,2024-07-10,BOA,google_play
"Pretty good for a banking app, it still lacks some things with in the ui and with the speed of the app but overall it's a good application. Thank you 5/5👍🏻",5,2024-07-09,BOA,google_play
After update it doesn't work well,2,2024-07-09,BOA,google_play
Error occurred try again for 5 days tele birr user not found ለራሴ አዝዤ,1,2024-07-08,BOA,google_play
Good but Very slow.,1,2024-07-08,BOA,google_play
Very good app,5,2024-07-07,BOA,google_play
"It is so bad apps ,it doesn't work",1,2024-07-06,BOA,google_play
"From now on I will never going to use this app,It is a trash app.No one care about this app from bank I will rate them 0/5.",1,2024-07-06,BOA,google_play
It usually crashes and unable to process also it request to off the developer options,1,2024-07-05,BOA,google_play
Miliyone.,5,2024-07-05,BOA,google_play
🙏🙏🙏,5,2024-07-05,BOA,google_play
"I can't believe in this day and age, one of the major banks of the country can't seem to understand that having a working mobile payment option is a **MUST** to survive. I have decided to move my accounts to CBE and Awash because of this. Can't be bothered with this useless app.",1,2024-07-04,BOA,google_play
Is it even working these days? Please check it.,1,2024-07-04,BOA,google_play
"The app is essentially unusable, it asks to disable developer mode even when it is already disabled and crashes, sometimes it only works with wifi and sometimes only with data, or it crashes just because.......",1,2024-07-04,BOA,google_play
Please make it functional.,5,2024-07-03,BOA,google_play
its best app but its don't working in poor connection area so,5,2024-07-03,BOA,google_play
Please Recover thank you,5,2024-07-02,BOA,google_play
Best,5,2024-07-01,BOA,google_play
This app doesn't work,1,2024-06-30,BOA,google_play
Excellent app,5,2024-06-29,BOA,google_play
"the app used to run fine, but now it takes like forever to even open the main dashboard and sometimes it just crashes on its own. you guys gotta step it up. we need this app to be way faster",1,2024-06-27,BOA,google_play
the underrated app I've ever seen and ur banking system is Soo Idiocracy,1,2024-06-27,BOA,google_play
It demands to disable developer option.,1,2024-06-27,BOA,google_play
"It's been two months now, I cannot do any transaction using this app. It's really disappointing. I am using bank of Abyssinia currently because it's the nearest bank to my work place. The bank is turning to the worst bank in the country day by day. They always respond to customers that they are updating their system all year long, I think that's what they train their customer service operators to do.",1,2024-06-26,BOA,google_play
Open Open service,5,2024-06-26,BOA,google_play
አፑ በጣም አስቸጋሪ ሆኗል,1,2024-06-25,BOA,google_play
ok,1,2024-06-24,BOA,google_play
Its not working.,1,2024-06-24,BOA,google_play
"Riddled with crashes, cant use it anymore. Very frustrating!",1,2024-06-20,BOA,google_play
Always error occured. The worst app ever,1,2024-06-20,BOA,google_play
ከዚህ ትልቅ ባንክ የማይጠበቅ ድንዝዝዝዝ ያለ App.... ዛግግግ ነው ያረገኝ 😡😡😡,1,2024-06-20,BOA,google_play
Excellent service,5,2024-06-19,BOA,google_play
It's not convenient,1,2024-06-17,BOA,google_play
meskelu Metku,5,2024-06-17,BOA,google_play
Verry nice,5,2024-06-17,BOA,google_play
It has become the most unreliable mibile banking app ever.,1,2024-06-16,BOA,google_play
Good,5,2024-06-14,BOA,google_play
The poorest mobile banking I have seen in the industry. Is not stable to login and post transactions. Is not attractive. Error reports frequently.,5,2024-06-13,BOA,google_play
👍👍👍,5,2024-06-12,BOA,google_play
Really Bank,5,2024-06-12,BOA,google_play
I like the the bank of Abyssinia is the best first bank of Ethiopia,1,2024-06-11,BOA,google_play
The app is not good need a few work,3,2024-06-11,BOA,google_play
"The worst mob app i have ever seen. Slow, uncomfortable and stupid. It is better to learn from the best app (tele birr). The released updates is even worst.",1,2024-06-11,BOA,google_play
"Unreliable, expensive service. Most of the time, it is not working. Sometimes, it will take more than a day to complete transactions and charges more for this unworthy service. I will not recommend this bank app to anyone.",1,2024-06-10,BOA,google_play
The worst app,1,2024-06-10,BOA,google_play
excellent service,5,2024-06-10,BOA,google_play
You are beutiful,5,2024-06-09,BOA,google_play
Good 👍,5,2024-06-07,BOA,google_play
The best app,5,2024-06-06,BOA,google_play
አይሰራም አፑ ለምንድነው,1,2024-06-06,BOA,google_play
Awful,1,2024-06-06,BOA,google_play
Developer option to be off really,1,2024-06-06,BOA,google_play
Good app boa,5,2024-06-06,BOA,google_play
I'm disappointed with the recent changes to this app. Disabling developer options for functionality seems unnecessary. The previous version offered a more user-friendly experience.,1,2024-06-06,BOA,google_play
"Worest app, it cannot be downloaded",2,2024-06-05,BOA,google_play
😭😭😭😭😭😭😭,1,2024-06-05,BOA,google_play
slow only some times the wey it is veary nice app,5,2024-06-05,BOA,google_play
ok yes,5,2024-06-04,BOA,google_play
The worst mobile banking app,1,2024-06-04,BOA,google_play
It's nice apps,1,2024-06-04,BOA,google_play
Wow! what a disgrace for BOA. The app barely works. Too slow and always returns error.,1,2024-06-03,BOA,google_play
Excited by your service,5,2024-06-02,BOA,google_play
Kerfafa new,1,2024-06-01,BOA,google_play
ABDU MUDESR,2,2024-06-01,BOA,google_play
Ok,5,2024-05-31,BOA,google_play
"The worst mobile banking app! It doesn't load (seems like with the perfect WiFi and data connection it still manages to have network issues), when you finally get into the app, it makes it so hard more than it should be to send money.",1,2024-05-31,BOA,google_play
Excellent,5,2024-05-31,BOA,google_play
It is Good to save time 👌👌,3,2024-05-31,BOA,google_play
"I'm sorry but what kind of stupid developer thinks the app will be faster if we disable ""Developer mode""? I've never seen such degeneracy in my entire life, please get rid of this feature",1,2024-05-30,BOA,google_play
What is the purpose or point of not allowing to take a screenshot of the recipe after transferring???,1,2024-05-29,BOA,google_play
Ayseram,1,2024-05-28,BOA,google_play
Worst banking app ever,1,2024-05-28,BOA,google_play
not bad,1,2024-05-26,BOA,google_play
I can't use the app unless I turn off developer mode?? What kind of stupid rule is that?? The worst experience for a banking app!!,1,2024-05-26,BOA,google_play
Nice,5,2024-05-25,BOA,google_play
How disappointing!,1,2024-05-25,BOA,google_play
Sorry to say this compared to other banks mobile app its the worest it need more improvement the app doesn't match the bank standard it need more update its too slow plus it keep saying stop developing option on your phone when no developing setting enabled ??plus when it come to recent transaction nothing to display...,1,2024-05-24,BOA,google_play
Good,5,2024-05-24,BOA,google_play
Very Very nice 👌 👍,5,2024-05-23,BOA,google_play
Cool,4,2024-05-22,BOA,google_play
What is that disable developer option I have never seen any app commands.,3,2024-05-22,BOA,google_play
Please fix the app i doesn't belongs to Abbssinya Bank Name,1,2024-05-22,BOA,google_play
All,5,2024-05-21,BOA,google_play
Very poor,1,2024-05-21,BOA,google_play
Excellent,5,2024-05-21,BOA,google_play
"Playstore need to have some option to give 0 stars because this application right here, deserve exactly that, imagine being one of the biggest banks In the country and can't manage to have good mobile application in the Era of mobile money, you guys are in the brink of collapse you better make it right real quick or you gonna be 10 meters down to the grave. DON'T USE THIS APP, IT'S WASTE OF TIME.",1,2024-05-21,BOA,google_play
It's good when i've downloaded at first. But now it doesn't work well,2,2024-05-20,BOA,google_play
It's just terrible. It kept crashing in middle of transaction. Hell sometimes it won't open. My phone is stock Android (pixel 8) and I don't even know how this happens. Fix it!,1,2024-05-20,BOA,google_play
ደስታው ንጋቴ,5,2024-05-20,BOA,google_play
Best,5,2024-05-20,BOA,google_play
Good but not working top up,5,2024-05-20,BOA,google_play
በጣም ቀፋፊ አፕ ነው ። ሰርቶ አያውቅም ። በጣም ብዙ ችግር አለበት ከአቢሲኒያ ባንክ የማይጠበቅ አፕ ለምን ደህና ዲቨሎኘር ቀጥራችሁ አፕሊኬሽኑን ድጋሚ አታሰሩትም ?,1,2024-05-20,BOA,google_play
It is good,5,2024-05-19,BOA,google_play
Great app..,3,2024-05-18,BOA,google_play
This app is the most worst app I used in Ethiopia and belive me I know I live in Ethiopia. Being the fincial app It doesn't work when you want it. It makes you wait for cash out code and immediately debit the amount before sending the code I have got to say abysinia bank I didn't expect this from you and I use CBE mobile banking,1,2024-05-18,BOA,google_play
Best,5,2024-05-18,BOA,google_play
Very good,5,2024-05-18,BOA,google_play
BOA,5,2024-05-18,BOA,google_play
Poor mobile banking alwayes not working alwayes,1,2024-05-18,BOA,google_play
"Absolutely the worst mobile banking app.it crashs every time,problem when logging in and and cuts my balance when top up without even recharging",1,2024-05-17,BOA,google_play
Fails occasionally.,4,2024-05-17,BOA,google_play
Worst app ever,1,2024-05-16,BOA,google_play
Easy and cool app,5,2024-05-16,BOA,google_play
open,5,2024-05-16,BOA,google_play
App is so bad network,1,2024-05-16,BOA,google_play
It's not working for 3days. Come on as a big bank in Ethiopia this is unprofessionallism from boa,1,2024-05-15,BOA,google_play
"Be careful of using this app to transfer large sums of money. Recently I can't top up my mobile card, can't pay tickets, can't transfer money to Telebirr. The *815# works but what's the use of an app if we're using USSD. It will refund your mobile top up days after failing to top up but I wouldn't want to risk that. I'm a big fan of BoA but I wouldn't recommend this app. 👎",1,2024-05-15,BOA,google_play
Nice 🤙,5,2024-05-15,BOA,google_play
"The worst mobile banking app, doesn't even work for a week properly.",1,2024-05-15,BOA,google_play
Secretary,5,2024-05-14,BOA,google_play
77867748 I can't update my mobile banking,1,2024-05-14,BOA,google_play
Hate how we're expected to disable 'Developer Options' everytime we open the app. An unnecessary point of friction that's been put in place in the guise of security.,2,2024-05-14,BOA,google_play
Exilent service,5,2024-05-13,BOA,google_play
Build a new app,1,2024-05-13,BOA,google_play
Exceptional service,5,2024-05-13,BOA,google_play
I don't get why this app is developed it is not functional at all !!,1,2024-05-12,BOA,google_play
Good application,5,2024-05-12,BOA,google_play
good good,3,2024-05-12,BOA,google_play
This app is trash,1,2024-05-12,BOA,google_play
It's improved now,3,2024-05-12,BOA,google_play
It is really make my life so much easy!,5,2024-05-12,BOA,google_play
Good appp,1,2024-05-11,BOA,google_play
My advice for whoever reading is go look for other bank(awash bank is a great example). This bank won't even allow you to access your money when you want. It has bad servers which don't work(respond) on time.,1,2024-05-11,BOA,google_play
Good,5,2024-05-11,BOA,google_play
Am not satisfay,2,2024-05-11,BOA,google_play
Preventing login because I have developer options on is not security. Moved all my money somewhere else because I just didn't wanna deal with it,1,2024-05-11,BOA,google_play
The app has bugs. Signing in is still a challenge. Transfer to another bank is impossible. The app is slow and bland.,3,2024-05-11,BOA,google_play
Why do u force me to Turn OFF developers option just to use your app its not fair and am not using ur app anymore,1,2024-05-10,BOA,google_play
"Very poor app. It crashes every time, doesn't load properly, and you can't even buy airtime. The programming is subpar. Please take lessons from other online banking apps. I would give it a zero if I could!!",1,2024-05-10,BOA,google_play
GOOD HARMONY BANK,5,2024-05-10,BOA,google_play
This app is very simpl for useing,4,2024-05-10,BOA,google_play
Very laggy un able to make transactions Fix it,1,2024-05-10,BOA,google_play
After recent update the app keeps asking to disable developers options and won't let you use it unless you do.,2,2024-05-10,BOA,google_play
Wow amazing,5,2024-05-10,BOA,google_play
Ethiopia,5,2024-05-09,BOA,google_play
Great UI UX Design !!!,5,2024-05-09,BOA,google_play
Rubbish!,1,2024-05-09,BOA,google_play
App is any updates why?,5,2024-05-09,BOA,google_play
Good,4,2024-05-09,BOA,google_play
"I am an app developer, I need to keep developer options on... WHY ARE YOU ASKING ME TO TURN DEVELOPER OPTIONS OFF... why is it that Abyssinia is the only damned bank in Ethiopia that just can't seem to buld an app that works... it's not that hard people, just look at CBE... this is simply terrible, borderline unusable!",1,2024-05-09,BOA,google_play
UGH 🤮🤮🤮 they are super calculative when it CM 2 Mobile-banking or any online stuff. If ur degital!! better chose other bank.,1,2024-05-09,BOA,google_play
Slow every time,2,2024-05-08,BOA,google_play
It takes a very long time to log in please fix,1,2024-05-08,BOA,google_play
It's not functional at all,1,2024-05-08,BOA,google_play
What's wrong with App. this days? it doesn't working properly. 1) it's VERY SLOW & doesn't open. it's very Annoying. 2) most of the time it says repeatedly Please try it again or try it later but again and again it doesn't open or work. 3) repeatedly it says something went wrong then it off the screen. I've updated the App. when it needed but nothing changed. 👉PLEASE if it has some issues with the App. Please fix it otherwise I'm going to uninstall it.,2,2024-05-08,BOA,google_play
Eri,5,2024-05-08,BOA,google_play
Disgrace app,1,2024-05-08,BOA,google_play
It doesn't work 😔,1,2024-05-07,BOA,google_play
It crash repeatedly! Try to make it more stable for customers need meet!,2,2024-05-07,BOA,google_play
After two weeks it require update why?,5,2024-05-07,BOA,google_play
Good,3,2024-05-07,BOA,google_play
Excellence,5,2024-05-07,BOA,google_play
It keeps crashing and hasn't been fixed,1,2024-05-07,BOA,google_play
"The application is full of bug, so annoying.",1,2024-05-07,BOA,google_play
"Why is the app asking me to remove developer options? Why does it matter what I do with my phone , this is unacceptable! Fix this",3,2024-05-06,BOA,google_play
Worst application relative to other Ethiopia mobile banking app,1,2024-05-06,BOA,google_play
Good,5,2024-05-06,BOA,google_play
"Lag,...",1,2024-05-06,BOA,google_play
"""I am extremely disappointed with the poor service I have received. It is unacceptable that I cannot make transactions of 30,000 Birr and sometimes my money gets stuck in the air. As a result of your incompetence, I have been forced to change my bank account. This level of service is completely unacceptable and needs to be rectified immediately.""",1,2024-05-06,BOA,google_play
አረ wuyyyyyyyyyy,1,2024-05-05,BOA,google_play
Great app,5,2024-05-05,BOA,google_play
"Doesn't work properly, keeps closing won't activate any account, I wouldn't recommend downloading",1,2024-05-05,BOA,google_play
Pls improve your mobile banking app it's doesn't work constantly after i updated the new version of your app try to improve,1,2024-05-05,BOA,google_play
Best,5,2024-05-05,BOA,google_play
አሁን update የተደረገው App ምንም ነው የማይሰራው መከራችንን እኮ ነው ያሳየን😏😏),1,2024-05-05,BOA,google_play
Dont even try,1,2024-05-05,BOA,google_play
